record_type,employee_id,date_id,year,quarter,month,region_id,region_name,region_type,labor_market_code,department_id,department_name,role_id,job_role,job_level,role_family,occupation_group,role_criticality,age_band,gender,education_level,marital_status,distance_from_home_band,monthly_income,annualized_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,estimated_replacement_cost,attrition_probability,risk_band,main_risk_driver,recommended_action,model_version,attrition_risk_rate_flag,unemployment_rate,wage_index,labor_demand_index,external_pressure_score,role_criticality_score,retention_priority_index
employee_month,689,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,3,Married,0-5,9434,113208,High,10,7,7,0,2,3,3,3,3,0,90566.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,690,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Female,2,Married,0-5,5561,66732,Mid,6,0,1,0,5,3,2,2,3,0,80078.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,691,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Single,6-10,6646,79752,High,17,11,11,0,3,4,2,3,3,0,95702.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.482
employee_month,692,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Male,3,Divorced,6-10,7725,92700,High,13,11,4,0,2,4,3,1,4,0,74160.0,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,698,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,50+,Male,4,Married,11+,10725,128700,High,9,7,7,0,1,2,3,4,3,0,102960.0,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,699,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,2,Divorced,6-10,8847,106164,High,3,2,0,1,2,2,2,3,3,0,84931.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,700,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,4,Single,0-5,2045,24540,Low,4,2,1,0,0,4,1,3,3,0,29448.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,701,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,1,Single,6-10,1009,12108,Low,1,0,1,1,5,3,4,3,3,1,14529.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,702,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,3,Single,0-5,3348,40176,Low,10,8,9,1,3,1,1,3,3,1,48211.2,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
employee_month,704,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,3,Married,0-5,1281,15372,Low,1,0,0,0,3,3,3,3,3,0,12297.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,705,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,3,Married,0-5,2819,33828,Low,3,2,0,0,3,1,1,4,3,0,40593.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,707,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,3,Married,6-10,4851,58212,Mid,3,2,1,0,4,2,4,3,4,0,69854.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,709,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,4,Single,6-10,4028,48336,Low,7,7,0,0,2,4,4,3,4,0,58003.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,710,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,4,Divorced,0-5,2720,32640,Low,10,7,2,0,5,4,2,3,3,0,39168.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,712,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,1,Married,0-5,8120,97440,High,2,2,2,0,3,2,2,3,3,0,116928.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,714,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Female,1,Divorced,0-5,4647,55764,Mid,6,5,0,1,3,4,4,3,4,0,66916.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.611
employee_month,715,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,2,Single,6-10,4680,56160,Mid,1,0,0,0,2,4,4,3,3,0,67392.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,716,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,50+,Male,1,Married,11+,3221,38652,Low,20,8,3,1,3,3,4,3,3,0,30921.6,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.591
employee_month,717,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,3,Single,6-10,8621,103452,High,8,7,7,0,3,2,4,4,3,0,82761.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,720,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Female,2,Single,0-5,4577,54924,Mid,2,2,2,0,3,3,1,3,3,1,65908.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,721,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,4,Single,0-5,4553,54636,Mid,20,7,11,0,4,3,4,3,3,0,43708.8,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.483
employee_month,722,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,3,Single,6-10,5396,64752,Mid,10,7,0,0,2,4,4,2,3,0,77702.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,723,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Male,2,Married,6-10,6796,81552,High,4,3,1,1,4,3,2,3,3,1,97862.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,724,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,4,Single,0-5,7625,91500,High,9,7,1,0,4,4,2,2,3,0,73200.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,725,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,18-29,Female,2,Married,0-5,7412,88944,High,9,7,0,0,3,1,3,3,3,0,71155.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,727,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Female,2,Single,0-5,11159,133908,High,7,7,7,0,6,4,3,3,3,0,107126.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,728,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,4,Single,11+,4960,59520,Mid,7,7,1,0,2,1,4,3,3,0,71424.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,729,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,4,Married,0-5,10475,125700,High,18,13,1,1,2,1,4,3,4,0,150840.0,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,730,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,50+,Male,3,Married,6-10,14814,177768,High,5,1,1,0,3,3,3,3,3,0,142214.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,731,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,4,Manager,1,,,,40-49,Male,4,Divorced,6-10,19141,229692,High,21,6,12,0,2,4,2,2,3,0,183753.6,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,732,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Male,4,Single,11+,5405,64860,Mid,2,2,2,0,1,1,1,3,3,0,77832.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,733,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,18-29,Male,2,Divorced,6-10,8793,105516,High,9,7,1,0,4,1,4,2,4,0,84412.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,734,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,4,Manager,1,,,,40-49,Male,3,Married,0-5,19189,230268,High,22,7,2,0,3,3,4,3,3,0,184214.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,738,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,50+,Male,4,Married,6-10,3875,46500,Low,2,2,2,0,2,2,4,3,3,0,37200.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,741,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Female,2,Single,0-5,2216,26592,Low,7,7,3,1,4,2,1,3,3,1,31910.4,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.632
employee_month,742,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Female,3,Married,6-10,11713,140556,High,8,7,0,0,2,1,1,3,3,0,112444.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,743,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Female,3,Single,0-5,7861,94332,High,1,0,0,1,4,3,3,4,3,0,75465.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,744,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,40-49,Male,3,Single,11+,3708,44496,Low,5,2,1,0,5,3,1,3,3,0,35596.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,746,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,3,Divorced,0-5,13770,165240,High,22,2,11,1,2,3,4,2,3,0,198288.0,0.7,High Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,1,4.2,1.03,1.01,0.62,1.0,0.736
employee_month,747,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,5,Divorced,11+,5304,63648,Mid,8,7,7,0,2,4,3,2,4,0,76377.6,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.636
employee_month,749,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Male,3,Single,6-10,2642,31704,Low,1,0,0,0,6,3,3,3,3,0,25363.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,752,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,3,Divorced,11+,2759,33108,Low,2,2,2,1,2,3,3,3,3,1,39729.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,754,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,3,Married,11+,6804,81648,High,2,2,2,0,5,4,4,3,3,0,97977.6,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,757,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,2,Single,6-10,6142,73704,Mid,5,1,4,0,2,3,2,3,3,0,58963.2,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,758,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,1,Married,6-10,2500,30000,Low,4,3,0,0,2,1,2,4,3,0,24000.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,760,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Female,3,Married,0-5,6389,76668,Mid,8,3,3,0,3,2,3,1,3,0,61334.4,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.533
employee_month,762,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,50+,Male,3,Married,6-10,11103,133236,High,10,7,1,0,1,4,3,2,3,0,106588.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,763,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Female,1,Single,0-5,2342,28104,Low,4,2,2,1,2,4,4,2,4,0,33724.8,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.657
employee_month,764,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,18-29,Female,3,Single,6-10,6811,81732,High,7,6,0,0,2,1,4,1,3,0,65385.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,766,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Male,3,Divorced,6-10,2297,27564,Low,2,2,2,0,2,2,4,3,3,0,22051.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,769,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,50+,Male,3,Single,6-10,2450,29400,Low,2,2,2,0,4,4,4,3,3,0,23520.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,771,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,4,Divorced,0-5,5093,61116,Mid,1,0,0,0,2,1,4,4,3,0,48892.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,772,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,4,Married,11+,5309,63708,Mid,10,8,4,0,2,4,1,3,3,0,50966.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.441
employee_month,773,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,5,Married,0-5,3057,36684,Low,1,0,0,1,0,3,4,1,3,0,44020.8,0.65,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.657
